   BENCHMARK INFORMATION
SPF
benchmark definition:    ../../benchmark-defs/spf.xml
name:                    spf
run sets:                SV-COMP25_assert_java.ReachSafety-Java, SV-COMP25_runtime-exception.RuntimeException-Java
date:                    Fri, 2025-05-30 13:17:57 IST
tool:                    SPF Friday 30 May 2025 12:54:30 PM IST
tool executable:         ./jpf-sv-comp
options:
resource limits:
- memory:                15000.0 MB
- time:                  900 s
- cpu cores:             4
hardware requirements:
- cpu model:             Intel Xeon E3-1230 v5 @ 3.40 GHz
- cpu cores:             4
- memory:                15000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    rcbook
os:                      Linux-6.14.6-300.fc42.x86_64-x86_64-with-glibc2.41
cpu:                     AMD Ryzen 5 5600H with Radeon Graphics
- cores:                 12
- max frequency:         3301.0 MHz
- turbo boost enabled:   True
ram:                     16127.115264 MB
------------------------------------------------------------



SV-COMP25_assert_java.ReachSafety-Java
Run set 1 of 2 with options '' and propertyfile 'None'

inputfile                                                                               status                       cpu time   wall time        host
float-nonlinear-calculation/coral61.yml                                                 true                             3.24        1.42        None
float-nonlinear-calculation/coral62.yml                                                 true                             3.28        1.43        None
float-nonlinear-calculation/coral63.yml                                                 true                             3.31        1.46        None
float-nonlinear-calculation/coral64.yml                                                 true                             3.26        1.41        None
float-nonlinear-calculation/coral65.yml                                                 true                             3.31        1.44        None
float-nonlinear-calculation/coral66.yml                                                 true                             3.42        1.46        None
float-nonlinear-calculation/coral67.yml                                                 true                             3.27        1.44        None
float-nonlinear-calculation/coral68.yml                                                 true                             3.26        1.43        None
float-nonlinear-calculation/coral69.yml                                                 true                             3.22        1.43        None
float-nonlinear-calculation/coral71.yml                                                 unknown                          3.34        1.44        None
float-nonlinear-calculation/coral72.yml                                                 unknown                          3.40        1.45        None
float-nonlinear-calculation/coral73.yml                                                 unknown                          3.43        1.44        None
float-nonlinear-calculation/coral74.yml                                                 unknown                          3.25        1.44        None
float-nonlinear-calculation/coral75.yml                                                 unknown                          3.25        1.43        None
float-nonlinear-calculation/coral76.yml                                                 true                             3.30        1.43        None
float-nonlinear-calculation/coral77.yml                                                 true                             3.24        1.43        None
float-nonlinear-calculation/coral79.yml                                                 true                             3.26        1.42        None
float-nonlinear-calculation/coral80.yml                                                 true                             3.20        1.39        None
float-nonlinear-calculation/coral81.yml                                                 unknown                          3.53        1.49        None
float-nonlinear-calculation/coral84.yml                                                 unknown                          3.24        1.43        None
float-nonlinear-calculation/coral9.yml                                                  unknown                          3.27        1.44        None
float-nonlinear-calculation/coral91.yml                                                 true                             3.28        1.42        None
-----------------------------------------------------------------------------------------------------------------------------------------------------
Run set 1                                                                               done                          3277.90     3038.74           -


SV-COMP25_runtime-exception.RuntimeException-Java
Run set 2 of 2 with options '' and propertyfile 'None'

inputfile                                                                               status                       cpu time   wall time        host
-----------------------------------------------------------------------------------------------------------------------------------------------------
jayhorn-recursive/Ackermann01.yml                                                       false                            2.38        1.19        None
jayhorn-recursive/Addition.yml                                                          true                             2.60        1.26        None
jayhorn-recursive/InfiniteLoop.yml                                                      false                            2.34        1.16        None
jayhorn-recursive/SatAckermann01.yml                                                    true                            18.09       12.13        None
jayhorn-recursive/SatAckermann02.yml                                                    true                            17.89       12.03        None
jayhorn-recursive/SatAckermann03.yml                                                    true                            17.47       11.98        None
jayhorn-recursive/SatAddition01.yml                                                     true                             2.57        1.25        None
jayhorn-recursive/SatEvenOdd01.yml                                                      true                             2.52        1.23        None
jayhorn-recursive/SatFibonacci01.yml                                                    true                             3.30        1.52        None
jayhorn-recursive/SatFibonacci02.yml                                                    true                             2.18        1.13        None
jayhorn-recursive/SatFibonacci03.yml                                                    true                             3.64        1.78        None
jayhorn-recursive/SatGcd.yml                                                            TIMEOUT                        900.04      905.68        None
jayhorn-recursive/SatHanoi01.yml                                                        true                             8.75        4.65        None
jayhorn-recursive/SatMccarthy91.yml                                                     true                            48.72       43.81        None
jayhorn-recursive/SatMultCommutative01.yml                                              true                             2.79        1.40        None
jayhorn-recursive/SatPrimes01.yml                                                       unknown                        311.55      230.91        None
jayhorn-recursive/UnsatAckermann01.yml                                                  false                            2.09        1.08        None
jayhorn-recursive/UnsatAddition01.yml                                                   false                            2.15        1.05        None
jayhorn-recursive/UnsatAddition02.yml                                                   true                             2.44        1.16        None
jayhorn-recursive/UnsatEvenOdd01.yml                                                    false                            2.13        1.03        None
jayhorn-recursive/UnsatFibonacci01.yml                                                  false                            2.19        1.05        None
jayhorn-recursive/UnsatFibonacci02.yml                                                  false                            2.82        1.27        None
jayhorn-recursive/UnsatMccarthy91.yml                                                   false                            2.09        1.04        None
jbmc-regression/ArithmeticException1.yml                                                false                            2.16        1.05        None
jbmc-regression/ArithmeticException5.yml                                                true                             1.89        0.95        None
jbmc-regression/ArithmeticException6.yml                                                false                            2.09        1.02        None
jbmc-regression/ArrayIndexOutOfBoundsException1.yml                                     false                            2.10        1.04        None
jbmc-regression/ArrayIndexOutOfBoundsException2.yml                                     false                            2.07        1.04        None
jbmc-regression/ArrayIndexOutOfBoundsException3.yml                                     false                            2.17        1.07        None
jbmc-regression/BufferedReaderReadLine.yml                                              false                            2.16        1.07        None
jbmc-regression/CharSequenceBug.yml                                                     false                            2.15        1.07        None
jbmc-regression/CharSequenceToString.yml                                                false                            2.07        1.04        None
jbmc-regression/ClassCastException1.yml                                                 false                            1.90        0.94        None
jbmc-regression/ClassCastException2.yml                                                 true                             1.97        0.96        None
jbmc-regression/ClassCastException3.yml                                                 false                            1.97        0.96        None
jbmc-regression/Class_method1.yml                                                       true                             1.92        0.93        None
jbmc-regression/Inheritance1.yml                                                        true                             2.02        0.97        None
jbmc-regression/NegativeArraySizeException1.yml                                         false                            1.94        0.96        None
jbmc-regression/NegativeArraySizeException2.yml                                         false                            1.88        0.96        None
jbmc-regression/NullPointerException1.yml                                               true                             1.94        0.96        None
jbmc-regression/NullPointerException2.yml                                               false                            1.95        0.96        None
jbmc-regression/NullPointerException3.yml                                               false                            1.94        0.95        None
jbmc-regression/NullPointerException4.yml                                               false                            1.87        0.93        None
jbmc-regression/RegexMatches01.yml                                                      true                             1.92        0.95        None
jbmc-regression/RegexMatches02.yml                                                      true                             2.03        0.99        None
jbmc-regression/RegexSubstitution01.yml                                                 true                             2.07        0.98        None
jbmc-regression/RegexSubstitution02.yml                                                 unknown                          2.07        0.99        None
jbmc-regression/RegexSubstitution03.yml                                                 true                             2.06        0.99        None
jbmc-regression/StaticCharMethods01.yml                                                 true                             1.93        0.94        None
jbmc-regression/StaticCharMethods02.yml                                                 false                            2.09        1.04        None
jbmc-regression/StaticCharMethods03.yml                                                 false                            2.19        1.07        None
jbmc-regression/StaticCharMethods04.yml                                                 false                            1.91        0.95        None
jbmc-regression/StaticCharMethods05.yml                                                 unknown                          2.04        1.00        None
jbmc-regression/StaticCharMethods06.yml                                                 true                             2.11        1.03        None
jbmc-regression/StringBuilderAppend01.yml                                               true                             2.08        1.01        None
jbmc-regression/StringBuilderAppend02.yml                                               unknown                          2.04        1.00        None
jbmc-regression/StringBuilderCapLen01.yml                                               true                             2.00        0.98        None
jbmc-regression/StringBuilderCapLen02.yml                                               false                            2.05        1.01        None
jbmc-regression/StringBuilderCapLen03.yml                                               unknown                          1.97        0.97        None
jbmc-regression/StringBuilderCapLen04.yml                                               unknown                          1.94        0.95        None
jbmc-regression/StringBuilderChars01.yml                                                true                             2.05        1.01        None
jbmc-regression/StringBuilderChars02.yml                                                false                            2.05        1.00        None
jbmc-regression/StringBuilderChars03.yml                                                unknown                          2.01        0.98        None
jbmc-regression/StringBuilderChars04.yml                                                unknown                          2.00        0.98        None
jbmc-regression/StringBuilderChars05.yml                                                unknown                          2.00        0.97        None
jbmc-regression/StringBuilderChars06.yml                                                unknown                          1.99        0.97        None
jbmc-regression/StringBuilderConstructors01.yml                                         unknown                          2.07        1.03        None
jbmc-regression/StringBuilderConstructors02.yml                                         unknown                          1.93        0.96        None
jbmc-regression/StringBuilderInsertDelete01.yml                                         true                             2.08        0.99        None
jbmc-regression/StringBuilderInsertDelete02.yml                                         unknown                          2.07        1.01        None
jbmc-regression/StringBuilderInsertDelete03.yml                                         unknown                          2.10        1.01        None
jbmc-regression/StringCompare01.yml                                                     true                             2.03        0.98        None
jbmc-regression/StringCompare02.yml                                                     unknown                          1.99        0.99        None
jbmc-regression/StringCompare03.yml                                                     unknown                          1.90        0.94        None
jbmc-regression/StringCompare04.yml                                                     unknown                          1.92        0.95        None
jbmc-regression/StringCompare05.yml                                                     false                            1.90        0.94        None
jbmc-regression/StringConcatenation01.yml                                               false                            2.06        1.00        None
jbmc-regression/StringConcatenation02.yml                                               false                            1.98        0.97        None
jbmc-regression/StringConcatenation03.yml                                               false                            2.07        1.00        None
jbmc-regression/StringConcatenation04.yml                                               false                            2.04        1.00        None
jbmc-regression/StringConstructors01.yml                                                true                             2.05        0.98        None
jbmc-regression/StringConstructors02.yml                                                false                            2.02        0.99        None
jbmc-regression/StringConstructors03.yml                                                false                            2.03        0.99        None
jbmc-regression/StringConstructors04.yml                                                false                            1.99        0.96        None
jbmc-regression/StringConstructors05.yml                                                false                            2.04        1.00        None
jbmc-regression/StringContains01.yml                                                    false                            1.97        0.97        None
jbmc-regression/StringContains02.yml                                                    false                            2.03        0.99        None
jbmc-regression/StringIndexMethods01.yml                                                true                             1.98        0.96        None
jbmc-regression/StringIndexMethods02.yml                                                false                            2.15        1.07        None
jbmc-regression/StringIndexMethods03.yml                                                false                            2.08        1.07        None
jbmc-regression/StringIndexMethods04.yml                                                false                            2.12        1.04        None
jbmc-regression/StringIndexMethods05.yml                                                false                            2.14        1.06        None
jbmc-regression/StringMiscellaneous01.yml                                               true                             2.10        1.02        None
jbmc-regression/StringMiscellaneous02.yml                                               false                            2.07        1.02        None
jbmc-regression/StringMiscellaneous03.yml                                               false                            2.16        1.05        None
jbmc-regression/StringMiscellaneous04.yml                                               true                             2.03        0.98        None
jbmc-regression/StringStartEnd01.yml                                                    true                             2.03        0.99        None
jbmc-regression/StringStartEnd02.yml                                                    false                            2.06        0.99        None
jbmc-regression/StringStartEnd03.yml                                                    false                            2.04        0.99        None
jbmc-regression/StringValueOf01.yml                                                     true                             2.01        0.98        None
jbmc-regression/StringValueOf02.yml                                                     false                            2.06        1.00        None
jbmc-regression/StringValueOf03.yml                                                     false                            1.99        0.97        None
jbmc-regression/StringValueOf04.yml                                                     false                            2.00        0.97        None
jbmc-regression/StringValueOf05.yml                                                     false                            2.11        1.05        None
jbmc-regression/StringValueOf06.yml                                                     false                            2.00        0.99        None
jbmc-regression/StringValueOf07.yml                                                     unknown                          2.06        1.01        None
jbmc-regression/StringValueOf08.yml                                                     unknown                          2.02        0.99        None
jbmc-regression/StringValueOf09.yml                                                     unknown                          2.04        1.00        None
jbmc-regression/StringValueOf10.yml                                                     false                            2.04        1.00        None
jbmc-regression/SubString01.yml                                                         true                             1.95        0.95        None
jbmc-regression/SubString02.yml                                                         false                            2.04        0.99        None
jbmc-regression/SubString03.yml                                                         false                            2.06        1.01        None
jbmc-regression/TokenTest01.yml                                                         true                             2.02        0.98        None
jbmc-regression/TokenTest02.yml                                                         unknown                          1.93        0.94        None
jbmc-regression/Validate01.yml                                                          true                             1.99        0.96        None
jbmc-regression/Validate02.yml                                                          unknown                          2.04        0.99        None
jbmc-regression/aastore_aaload1.yml                                                     true                           332.83      333.46        None
jbmc-regression/array1.yml                                                              true                             2.17        1.07        None
jbmc-regression/array2.yml                                                              true                             2.04        1.02        None
jbmc-regression/arraylength1.yml                                                        true                             2.08        1.03        None
jbmc-regression/arrayread1.yml                                                          true                             2.06        1.03        None
jbmc-regression/assert1.yml                                                             true                             2.09        1.04        None
jbmc-regression/assert2.yml                                                             false                            2.06        1.02        None
jbmc-regression/assert3.yml                                                             false                            2.12        1.05        None
jbmc-regression/assert4.yml                                                             false                            2.09        1.03        None
jbmc-regression/assert5.yml                                                             true                             2.01        1.01        None
jbmc-regression/assert6.yml                                                             true                             2.06        1.01        None
jbmc-regression/astore_aload1.yml                                                       true                             2.09        1.00        None
jbmc-regression/athrow1.yml                                                             false                            1.96        0.96        None
jbmc-regression/basic1.yml                                                              true                             1.95        0.96        None
jbmc-regression/bitwise1.yml                                                            true                             2.13        1.05        None
jbmc-regression/boolean1.yml                                                            true                             2.10        1.04        None
jbmc-regression/boolean2.yml                                                            true                             2.07        1.05        None
jbmc-regression/bug-test-gen-095.yml                                                    false                            2.11        1.01        None
jbmc-regression/bug-test-gen-119-2.yml                                                  true                             1.97        0.95        None
jbmc-regression/bug-test-gen-119.yml                                                    false                            2.23        1.08        None
jbmc-regression/calc.yml                                                                true                            83.35       82.59        None
jbmc-regression/cast1.yml                                                               true                             1.96        1.00        None
jbmc-regression/catch1.yml                                                              true                             1.88        0.93        None
jbmc-regression/char1.yml                                                               true                             2.11        1.06        None
jbmc-regression/charArray.yml                                                           unknown                          2.04        1.02        None
jbmc-regression/classtest1.yml                                                          true                             1.85        0.93        None
jbmc-regression/const1.yml                                                              true                             1.85        0.92        None
jbmc-regression/constructor1.yml                                                        true                             1.94        0.95        None
jbmc-regression/enum1.yml                                                               true                             2.03        0.98        None
jbmc-regression/exceptions1.yml                                                         false                            1.95        0.95        None
jbmc-regression/exceptions10.yml                                                        false                            1.94        0.96        None
jbmc-regression/exceptions11.yml                                                        false                            1.98        0.96        None
jbmc-regression/exceptions12.yml                                                        false                            2.02        0.98        None
jbmc-regression/exceptions13.yml                                                        false                            1.90        0.94        None
jbmc-regression/exceptions14.yml                                                        true                             1.99        0.97        None
jbmc-regression/exceptions15.yml                                                        true                             1.93        0.96        None
jbmc-regression/exceptions16.yml                                                        false                            1.98        0.98        None
jbmc-regression/exceptions18.yml                                                        true                             1.91        0.94        None
jbmc-regression/exceptions2.yml                                                         false                            1.93        0.94        None
jbmc-regression/exceptions3.yml                                                         false                            1.95        0.97        None
jbmc-regression/exceptions4.yml                                                         true                             1.97        0.95        None
jbmc-regression/exceptions5.yml                                                         true                             1.98        0.97        None
jbmc-regression/exceptions6.yml                                                         false                            2.01        0.97        None
jbmc-regression/exceptions7.yml                                                         false                            1.93        0.95        None
jbmc-regression/exceptions8.yml                                                         false                            2.00        0.98        None
jbmc-regression/exceptions9.yml                                                         true                             1.98        0.97        None
jbmc-regression/fcmpx_dcmpx1.yml                                                        true                             1.91        0.93        None
jbmc-regression/iarith1.yml                                                             true                             2.01        0.97        None
jbmc-regression/iarith2.yml                                                             true                             1.94        0.96        None
jbmc-regression/if_acmp1.yml                                                            true                             1.98        0.97        None
jbmc-regression/if_expr1.yml                                                            true                             2.11        1.04        None
jbmc-regression/if_icmp1.yml                                                            true                             2.15        1.04        None
jbmc-regression/ifxx1.yml                                                               true                             2.00        0.97        None
jbmc-regression/instanceof1.yml                                                         true                             1.86        0.93        None
jbmc-regression/instanceof2.yml                                                         true                             1.90        0.94        None
jbmc-regression/instanceof3.yml                                                         true                             1.97        0.95        None
jbmc-regression/instanceof4.yml                                                         true                             1.91        0.93        None
jbmc-regression/instanceof5.yml                                                         true                             1.90        0.94        None
jbmc-regression/instanceof6.yml                                                         true                             1.90        0.93        None
jbmc-regression/instanceof7.yml                                                         true                             2.05        1.01        None
jbmc-regression/instanceof8.yml                                                         true                             1.92        0.95        None
jbmc-regression/interface1.yml                                                          false                            1.95        0.95        None
jbmc-regression/java_append_char.yml                                                    false                            2.15        1.04        None
jbmc-regression/lazyloading4.yml                                                        true                             1.96        0.96        None
jbmc-regression/list1.yml                                                               true                            68.65       43.71        None
jbmc-regression/long1.yml                                                               true                             1.97        0.95        None
jbmc-regression/lookupswitch1.yml                                                       true                             2.20        1.08        None
jbmc-regression/multinewarray.yml                                                       true                             1.91        0.96        None
jbmc-regression/overloading1.yml                                                        true                             1.90        0.92        None
jbmc-regression/package1.yml                                                            true                             1.94        0.96        None
jbmc-regression/putfield_getfield1.yml                                                  true                             1.92        0.95        None
jbmc-regression/putstatic_getstatic1.yml                                                true                             1.93        0.95        None
jbmc-regression/recursion2.yml                                                          true                             1.88        0.93        None
jbmc-regression/return1.yml                                                             false                            1.91        0.94        None
jbmc-regression/return2.yml                                                             false                            2.07        1.03        None
jbmc-regression/store_load1.yml                                                         true                             1.98        0.96        None
jbmc-regression/swap1.yml                                                               true                             1.88        0.92        None
jbmc-regression/synchronized.yml                                                        true                             1.96        0.97        None
jbmc-regression/tableswitch1.yml                                                        true                             2.12        1.05        None
jbmc-regression/uninitialised1.yml                                                      true                             1.91        0.93        None
jbmc-regression/virtual1.yml                                                            true                             1.90        0.94        None
jbmc-regression/virtual2.yml                                                            false                            1.97        0.96        None
jbmc-regression/virtual4.yml                                                            true                             1.97        0.96        None
jbmc-regression/virtual_function_unwinding.yml                                          true                             1.93        0.96        None
jpf-regression/ExDarko_false.yml                                                        false                            2.22        1.09        None
jpf-regression/ExDarko_true.yml                                                         true                             2.24        1.09        None
jpf-regression/ExException_false.yml                                                    false                            2.13        1.05        None
jpf-regression/ExException_true.yml                                                     true                             2.08        1.03        None
jpf-regression/ExGenSymExe_false.yml                                                    false                            1.94        0.95        None
jpf-regression/ExGenSymExe_true.yml                                                     true                             2.02        0.98        None
jpf-regression/ExLazy_false.yml                                                         false                            2.09        1.04        None
jpf-regression/ExLazy_true.yml                                                          true                             2.19        1.08        None
jpf-regression/ExMIT_false.yml                                                          false                            2.10        1.05        None
jpf-regression/ExMIT_true.yml                                                           true                             2.12        1.04        None
jpf-regression/ExSymExe10_false.yml                                                     false                            2.21        1.08        None
jpf-regression/ExSymExe10_true.yml                                                      true                             2.17        1.06        None
jpf-regression/ExSymExe11_false.yml                                                     false                            1.99        0.98        None
jpf-regression/ExSymExe11_true.yml                                                      true                             2.13        1.04        None
jpf-regression/ExSymExe12_false.yml                                                     false                            2.29        1.11        None
jpf-regression/ExSymExe12_true.yml                                                      true                             2.20        1.09        None
jpf-regression/ExSymExe13_false.yml                                                     false                            2.24        1.08        None
jpf-regression/ExSymExe13_true.yml                                                      true                             2.19        1.07        None
jpf-regression/ExSymExe14_false.yml                                                     false                            2.16        1.07        None
jpf-regression/ExSymExe14_true.yml                                                      true                             2.19        1.09        None
jpf-regression/ExSymExe15_false.yml                                                     false                            2.15        1.06        None
jpf-regression/ExSymExe15_true.yml                                                      true                             2.14        1.06        None
jpf-regression/ExSymExe16_false.yml                                                     false                            1.97        0.97        None
jpf-regression/ExSymExe16_true.yml                                                      true                             1.99        0.97        None
jpf-regression/ExSymExe17_false.yml                                                     false                            2.00        0.96        None
jpf-regression/ExSymExe17_true.yml                                                      true                             1.92        0.93        None
jpf-regression/ExSymExe18_false.yml                                                     false                            2.13        1.04        None
jpf-regression/ExSymExe18_true.yml                                                      true                             2.05        0.97        None
jpf-regression/ExSymExe19_false.yml                                                     false                            2.22        1.08        None
jpf-regression/ExSymExe19_true.yml                                                      true                             3.43        2.28        None
jpf-regression/ExSymExe1_false.yml                                                      false                            2.42        1.29        None
jpf-regression/ExSymExe1_true.yml                                                       true                             1.97        0.95        None
jpf-regression/ExSymExe20_false.yml                                                     false                            4.31        3.16        None
jpf-regression/ExSymExe20_true.yml                                                      true                             1.98        0.97        None
jpf-regression/ExSymExe21_false.yml                                                     false                            2.54        1.34        None
jpf-regression/ExSymExe21_true.yml                                                      true                             1.99        0.96        None
jpf-regression/ExSymExe25_false.yml                                                     false                            2.15        1.05        None
jpf-regression/ExSymExe25_true.yml                                                      true                             2.00        0.96        None
jpf-regression/ExSymExe26_false.yml                                                     false                            2.71        1.52        None
jpf-regression/ExSymExe26_true.yml                                                      true                             1.98        0.97        None
jpf-regression/ExSymExe27_false.yml                                                     false                            2.18        1.07        None
jpf-regression/ExSymExe27_true.yml                                                      true                             1.99        0.97        None
jpf-regression/ExSymExe28_false.yml                                                     false                            2.23        1.09        None
jpf-regression/ExSymExe28_true.yml                                                      true                             1.99        0.95        None
jpf-regression/ExSymExe29_false.yml                                                     false                            2.84        1.71        None
jpf-regression/ExSymExe29_true.yml                                                      true                             2.02        0.99        None
jpf-regression/ExSymExe2_false.yml                                                      false                            2.58        1.33        None
jpf-regression/ExSymExe2_true.yml                                                       true                             2.00        0.96        None
jpf-regression/ExSymExe3_false.yml                                                      false                            2.12        1.03        None
jpf-regression/ExSymExe3_true.yml                                                       true                             2.01        0.99        None
jpf-regression/ExSymExe4_false.yml                                                      false                            2.96        1.79        None
jpf-regression/ExSymExe4_true.yml                                                       true                             2.05        0.98        None
jpf-regression/ExSymExe5_false.yml                                                      false                            2.17        1.06        None
jpf-regression/ExSymExe5_true.yml                                                       true                             2.03        0.99        None
jpf-regression/ExSymExe6_false.yml                                                      false                            2.13        1.04        None
jpf-regression/ExSymExe6_true.yml                                                       true                             2.02        0.99        None
jpf-regression/ExSymExe7_false.yml                                                      false                            2.31        1.17        None
jpf-regression/ExSymExe7_true.yml                                                       true                             2.29        1.16        None
jpf-regression/ExSymExe8_false.yml                                                      false                            2.47        1.32        None
jpf-regression/ExSymExe8_true.yml                                                       true                             2.00        0.98        None
jpf-regression/ExSymExe9_false.yml                                                      false                            1.98        0.96        None
jpf-regression/ExSymExe9_true.yml                                                       true                             2.02        0.97        None
jpf-regression/ExSymExeArrays_false.yml                                                 false                            1.99        0.95        None
jpf-regression/ExSymExeArrays_true.yml                                                  true                             1.97        0.96        None
jpf-regression/ExSymExeBool_false.yml                                                   false                            2.00        0.98        None
jpf-regression/ExSymExeBool_true.yml                                                    true                             1.93        0.95        None
jpf-regression/ExSymExeComplexMath_false.yml                                            false                            2.12        1.01        None
jpf-regression/ExSymExeComplexMath_true.yml                                             true                             2.04        0.98        None
jpf-regression/ExSymExeD2I_false.yml                                                    false                            1.98        0.96        None
jpf-regression/ExSymExeD2I_true.yml                                                     true                             2.08        1.02        None
jpf-regression/ExSymExeD2L_false.yml                                                    true                             2.17        1.06        None
jpf-regression/ExSymExeD2L_true.yml                                                     true                             2.14        1.06        None
jpf-regression/ExSymExeF2I_false.yml                                                    false                            1.92        0.95        None
jpf-regression/ExSymExeF2I_true.yml                                                     true                             2.13        1.03        None
